Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Las Condes","08-07-2020","House","...","120 m²","3.0","2.0","1.0","141.000.000 $","https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/5708594-cristobal-colon-paul-harris-uda#position=1&type=item&tracking_id=9c2cfbc2-f149-4fd5-9f7e-c363780a4e74","Descripción Casa en condominio cerrado PIDA LOS VIDEOS POR WHATSAPP - 3 dormitorios (1 con baño directo). - 2 baños (incluido el anterior). - Living comedor. - Cocina separada del living comedor. - Patio de adoqines con techo de policarbonato que puede utilizarse como lavadero o terraza. - Terraza externa que recorre la casa en L. - Segundo piso (2 piezas + 1 baño). En este piso está la pieza principal amplia con walk in closet. - Termo panel en todas las ventanas excepto en baños. La casa se ubica en un condominio cerrado que paga solo $20.000 pesos al año de mantenimiento. Cuenta con portón eléctrico. Está ubicada cerca de centro municipal consultorio Carabineros hospital parque Santa Rosa de Las Condes Portal La Reina mall Los Dominicos feria libre los Domingos colegios. Terminaciones Piso baños: baldosín cerámico Piso dormitorios: piso fotolaminado Suministros Agua caliente: calefón Características propiedad lavadero exterior living comedor separado portón eléctrico reja en ventanas portón automático Gastos Contribuciones: $ 33.827"
"portal inmobiliario","Vitacura","12-04-2020","Aparment","Propiedades usadas","115 m²","4.0","2.0","1.0","6.3 UF","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5552025-lo-matta-las-hualtatas-uda#position=2&type=item&tracking_id=41ed21bc-03e9-4c9d-b2ee-362368a50779","Descripción Bello Propiedades.VENDE.. Excelente Depto. de 3 dormitorios mas servicios o escritorio .2 baños de 100 m2 utiles y terraza de 15 m2 con estacionamento y bodega.. Sector Lo Matta con Las Hualtatas. Se reciben ofertas razonbables. Interesados en obtener mas antecedentes de la propiedad enviar correo a: contacto@bellopropiedades.cl Empresa asociada con Finhabit Propiedades Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Vitacura","23-06-2020","Aparment","Propiedades usadas","102 m²","4.0","2.0","1.0","5.95 UF","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5678770-lo-matta-las-hualtatas-uda#position=1&type=item&tracking_id=41ed21bc-03e9-4c9d-b2ee-362368a50779","Descripción OPORTUNIDAD ! ANTES UF 6.395 - AHORA UF 5.950 Precio final. No conversable. Departamento con muy buena conectividad a vías principales. Ideal para remodelación y dejarlo como a uno le gusta! A pasos de Casas de Lo Matta. Cercano a plazas Mall Alto Las Condes Clínica colegios y Supermercado Tottus y Jumbo restaurants. Entorno verde y tranquilo. 2do piso. - 3 dormitorios y 1 escritorio o dormitorio chico - 2 baños - Estacionamiento de uso y goce - Bodega - Logia Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Vitacura","27-06-2020","House","Propiedades usadas","125 m²","3.0","2.0","2.0","199.999.000 $","https://www.portalinmobiliario.com/venta/casa/vitacura-metropolitana/5633501-la-aurora-1785-uda#position=1&type=item&tracking_id=7a179f42-d429-4d20-9e55-a969f854cdc1","Descripción Casa de 2 pisos buen estado excelente ubicación a pasos de Av. Vitacura cercana a comercio movilización clínicas colegios en pasaje cerrado con conserje portero eléctrico y portón automático. Distribución: Hall de entrada living comedor separado baño de visita completo cocina equipada loggia con patio interior más pieza de servicio con baño completo. Segundo piso: Dormitorio principal con closet más 2 dormitorios con closet y un baño completo. 2 estacionamientos antejardín y patio trasero con terraza y quincho. VENDE DUEÑO. Contacto: macathieme@gmail. com; whatsapp: +56975242125"
"portal inmobiliario","Santiago","23-04-2020","House","Propiedades usadas","380 m²","4","4","3","6.900 UF","https://www.portalinmobiliario.com/MLC-524432128-casa-en-venta-chicureo-centro-_JM#position=17&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción FPV3797 Acogedora Casa en Condominio con seguridad las 24 horas excelente conectividad a pasos de centros comerciales colegios y autopistas. DISTRIBUCIÓN: Primer Piso : Hall de acceso  Living comedor juntos con piso flotante baño de Visita . Cocina Amoblada y equipada  con comedor de diario. Dormitorio y baño de servicio. DORMITORIOS: 1er piso: dormitorio de niño y amplio dormitorio principal en suite. Salida al jardín. 2do Piso : amplia Sala de estar bodega dos dormitorios con closet mas baño completo. EXTERIOR: Jardín  formado  terraza techada  riego automático  juegos infantiles. Estacionamiento para dos autos. Coordinar visitas con Paula Varela cel: 997464126"
"portal inmobiliario","Santiago","5685878","House","Propiedades usadas","100 m²","3","2","1","6.969 UF","https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5685878-metro-santa-ana-y-cumming-uda#position=33&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Depto Barrio Brasil Incluye Bodega con estantería hecha a medida de gran altura y estacionamiento subterra Con todos los servicios a la puerta supermercados Metro Santa Ana y Cumming a menos de 3 cuadras cada uno. Plaza Brasil los mejores colegios del Centro a pocas cuadras y la mejor conectividad. Servicios asistenciales a pocas cuadras privados y públicos. ORIENTACIÓN: Poniente - 3 Dormitorios - 2 Baños uno en Suite. Ambos baños completamente renovados. - Logia en cocina - Cocina Separada con todo nuevo muebles despensa encimera y horno empotrado. - Piso cerámica en living comedor ampliado sin terraza. Dormitorios piso flotante completamente renovados hace 1 año. - Closet en todas las habitaciones y walking closet habitación principal."
"portal inmobiliario","Santiago","06-04-2020","House","Propiedades usadas","160 m²","4","4","2","127.000.000 $","https://www.portalinmobiliario.com/MLC-523323622-casa-en-venta-paradero-20-_JM#position=30&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Casa de esquina con excelente ubicación y conectividad emplazada en tranquilo sector residencial de La Florida. Cuenta con 4 dormitorios; principal en primer piso con baño en suite y walking closet. En la planta superior tiene 3 dormitorios y una oficina más un baño completo. Cuenta con living comedor juntos cocina amoblada y equipada; comedor de diario y despensa. Patio con quincho bodega y entrada lateral para 2 vehículos. Entrada con jardín formado y estacionamiento para 1 vehículo. A 3 cuadras de Avenida La Florida cercano a supermercados colegios; bancos y comercio. Oportunidad!! No deje de Visitar!! Nicole Medina: 942536928"
"portal inmobiliario","Santiago","23-04-2020","House","...","163 m²","5","5","2","6.622 UF","https://www.portalinmobiliario.com/MLC-524432877-casa-en-venta-metro-rondizzoni-_JM#position=14&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción General Rondizzoni / Club Hipico hermosa casa Patrimonial 163/144 M2 barrio residencial patrimonio cultural. 1er piso= living comedor separados baño de visita cocina cerrada patio techado remodelado lavadero bodega piso cerámica. Cuenta con amplio departamento interior independiente living comedor 1 dormitorio baño cocina cerrada. 2do piso= 2 amplios dormitorios 1 baño."
"portal inmobiliario","Santiago","07-05-2020","House","Propiedades usadas","200 m²","3","3","1","125.000.000 $","https://www.portalinmobiliario.com/MLC-525806304-casa-en-venta-av-jose-arrieta-_JM#position=8&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Sector Arrieta frente a colegio y Homecenter casa año 1987 en pasaje abierto. 3 dormitorios 1 baño. Cocina amplia. Terraza y jardín formado. Plaza con juegos para niños. Cerca de supermercado colegios locomoción. Buena conectividad."
"portal inmobiliario","Santiago","5609345","House","...","220 m²","4","2","1","173.990.000 $","https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5609345-av-general-gana-metro-nuble-uda#position=5&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción CASA EN BARRIO ANTIGUO RESIDENCIAL METRO ÑUBLE Casa ubicada en barrio residencial  en Barrio Antiguo  a cuadras de metro Ñuble. Excelente conectividad  locomoción a domicilio  Farmacias  Supermercados Centros dentales  almacenes  Centros médicos  etc Cuenta con 4 Habitaciones  2 Baños  cocina  living comedor  amplio patio trasero Sin Pago contribuciones VENDE VIP HOUSE PROPIEDADES"
"portal inmobiliario","Santiago","07-05-2020","House","Propiedades usadas","180 m²","3","3","2","150.000.000 $","https://www.portalinmobiliario.com/MLC-525806417-casa-en-venta-julio-cesar-_JM#position=7&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Casa segurisima de dos pisos con acceso controlado en pasaje cerrado en buenas condiciones sector con muy buena locomoción paradero 19 de Avenida la florida cuenta con cocina ampliada y regularizada"
"portal inmobiliario","Santiago","23-04-2020","House","Propiedades usadas","175 m²","4","4","2","4.900 UF","https://www.portalinmobiliario.com/MLC-524432903-casa-en-venta-metro-zapadores-_JM#position=13&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Avda. Recoleta/ Zapadores a 5 casas del Metro Zapadores y cercana a Metro Dorsal de 2 pisos 131 m2 útiles y 175 m2 terreno 4 dormitorios 2 baños cocina tradicional living comedor separados patio bodega estacionamiento propiedad en microbarrio acceso controlados por dueños plaza interior áreas verdes servicios colegios supermercados Piso 1: dormitorio baño cocina tradicional amoblada loggia living comedor separados antejardín patio bodega estacionamiento 2 vehículos. Piso 2: 3 dormitorios baño terraza."
"portal inmobiliario","Santiago","21-04-2020","House","Propiedades usadas","357 m²","4","4","3","6.490 UF","https://www.portalinmobiliario.com/MLC-524330649-casa-en-venta-ciudad-de-los-valles-_JM#position=21&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Excelente Propiedad de 2 pisos en Av. Principal distribuida en: 1° Piso: Hall de entrada living comedor cocina independiente con comedor de diario campana horno encimera despensero muebles empotrados logia independiente. 1 Dormitorio principal con baño en suite y walk in closet (Acceso a patio) baño de visita. 2°Piso: 3 dormitorios con closets sala de estar o estudio baño completo. La Propiedad cuenta con: terraza quincho piscina estacionamiento para 4 vehículos contribuciones aprox de $91.000/ NO paga gasto común jardín formado terreno de 35661mt2 construcción de 142mt2 total ampliación de 1306 regularizada (cocina). Intersecciones: Av. Las Flores/ Miradores Cód Interno FRF2310/ Contacto: Franciska Garrido +569 64409770"
"portal inmobiliario","Santiago","23-04-2020","House","Propiedades usadas","400 m²","4","4","4","6.190 UF","https://www.portalinmobiliario.com/MLC-524431925-casa-en-venta-chicureo-centro-_JM#position=18&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción FPV3590 Casa con mucho potencial en condominio consolidado en pleno Chicureo centro cercano a centros comerciales y auto pistas. Acceso controlado frente a la plaza de juegos. DISTRIBUCIÓN: Hall de acceso con piso de cerámica  living-comedor con piso flotante y salida a terraza.baño de visitas. Cocina amplia y luminosa muebles con cubiertas de granito patio de servicio techado. DORMITORIOS: 1er piso: escritorio o dormitorio de guagua con piso flotante dormitorio principal en suite con walk in closet piso alfombrado con salida al jardín.. 2do piso: amplia sala de estar espacio para escritorio 2 dormitorios 1 baño. todo con piso flotante. Visitas coordinar con Macarena Grohnert cel: 976954644"
"portal inmobiliario","Santiago","21-04-2020","House","Propiedades usadas","320 m²","3","3","1","4.357 UF","https://www.portalinmobiliario.com/MLC-524330609-casa-en-venta-los-condores-el-esfuerzo-_JM#position=23&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Excelente propiedad en Calle Principal 1 piso distribuida en: 1° piso: Living comedor juntos pisos de parquet ventanas de aluminio cocina independiente con ceramica y dos entradas pasillo con hall de entrada 3 dormitorios con clóset baño completo sala para ser utilizar como sala de estudio cuarto de lavado ante jardín entrada de hasta 5 autos patio grande bodega construcción de 102mt2 y terreno aprox 320mt2. Intersecciones principales: Picton Manantiales cercana a parques liceos escuelas estadio supermercados centros médicos Autopista Central a 5 minutos y Autopista Vespucio Sur a 6 min. Metro la Cisterna a 7min. entre otros. SE ACEPTAN OFERTAS Franciska Garrido +569 64409770 Código FRF2261"
"portal inmobiliario","Santiago","30-03-2020","House","Propiedades usadas","250 m²","5","5","2","6.977 UF","https://www.portalinmobiliario.com/MLC-522930961-casa-en-venta-villa-frei-_JM#position=32&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Cómoda casa en pasaje  orientación Norte con excelente conectividad a pasos del Metro Los Orientales Linea 4 y nueva estación Villa Frei Linea 3 Se distribuye: Ante jardín patio lateral living comedor juntos cocina independiente y salida a logia 3 dormitorios 1 baño completo 1 dormitorio de servicio con baño en suite 4 estacionamientos. Verónica Guzmán 942329307"
"portal inmobiliario","Santiago","5683844","House","...","350 m²","3","2","2","6.000 UF","https://www.portalinmobiliario.com/venta/casa/santiago-metropolitana/5683844-metropolitana-region-santiago-uda#position=1&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción de la publicación El vendedor no incluyó una descripción del inmueble"
"portal inmobiliario","Santiago","07-05-2020","House","Propiedades usadas","200 m²","3","3","3","6.900 UF","https://www.portalinmobiliario.com/MLC-525806449-casa-en-venta-walker-martinezcolombia-_JM#position=6&type=item&tracking_id=0e17d6a7-c654-4305-9a59-4b71cf81e060","Descripción Propiedad Habitacional y /o Comercial Gran Propiedad en Plena Avenida Walker Martínez con lindas terminaciones Local comercial habilitado con patente municipal recepción final. Cercana a colegios comercio en general. La casa cuenta con living comedoramplia cocina americana 3 dormitorios 3 baños con Jaccuzzi. Piso flotante en living comedor y dormitorios. Baños con porcelanato. Terraza muy agradable con finas terminaciones."
